,winery,wine,location,rating,price
873,Contadi Castaldi,Franciacorta Rosé N.V.,"Italy
·
Franciacorta",3.8,$25.99
874,Massolino,Moscato d'Asti 2016,"Italy
·
Moscato d'Asti",4.0,$25.99
875,Marco Negri,Marsilio Moscato d'Asti N.V.,"Italy
·
Moscato d'Asti",4.4,$25.99
876,Lépicier David,Alfred Basely Brut Champagne N.V.,"France
·
Champagne",3.2,$25.99
877,Santa Margherita,Brut Rosé N.V.,"Italy
·
Trentino-Alto Adige",3.7,$25.99
878,Murgo,Brut Rosé 2017,"Italy
·
Terre Siciliane",3.8,$25.99
879,Villa Sparina,Blanc de Blancs Brut N.V.,"Italy
·
Gavi",3.7,$25.99
880,Vending Machine,Pét-gNat 2016,"United States
·
Napa Valley",3.9,$25.99
881,Naveran,Cava Dama Vintage Brut 2016,"Spain
·
Cava",3.9,$25.99
882,Domaine Mittnacht Freres,Crémant Brut N.V.,"France
·
Crémant d'Alsace",3.6,$25.99
883,Pio Cesare,Moscato d'Asti N.V.,"Italy
·
Moscato d'Asti",3.9,$25.99
884,Merotto,La Primavera di Barbara Valdobbiadene Prosecco Superiore N.V.,"Italy
·
Conegliano-Valdobbiadene Prosecco",4.1,$25.99
885,Lambert Estate,The Prologue Pinot Noir - Chardonnay N.V.,"Australia
·
South Australia",3.8,$25.29
886,Famille Moutard,Blanc de Blancs Brut N.V.,"France
·
Bourgogne",3.7,$25
887,Ninth Island,Sparkling N.V.,"Australia
·
Tasmania",3.6,$25
888,William Chris Vineyards,Pétillant Naturel Rosé 2017,"United States
·
Texas",4.1,$25
889,Sérol,Turbullent N.V.,"France
·
Lower Loire",3.9,$25
890,Colmant,Brut Rosé N.V.,"South Africa
·
Franschhoek",3.8,$25
891,Le Sot de l'Ange,Sottise Rosé N.V.,"France
·
Touraine-Azey-le-Rideau",3.8,$25
892,Célange,Crémant de Bourgogne Rosé Luxe N.V.,"France
·
Crémant de Bourgogne",4.1,$24.99
893,Patrick Piuze,Val de Mer Brut Nature Rosé N.V.,"France
·
Vin de France",4.2,$24.99
894,Nino Franco,Faìve Rosè Brut N.V.,"Italy
·
Veneto",3.6,$24.99
895,La Tordera,Otreval Rive di Guia Valdobbiadene 2016,"Italy
·
Conegliano-Valdobbiadene Prosecco",4.0,$24.99
896,Taltarni,Taché Brut 2011,"Australia
·
Victoria",3.7,$24.99
897,Thibaut - Janisson,Fizz N.V.,"United States
·
Virginia",4.0,$24.99
898,Schild Estate,Sparkling Shiraz N.V.,"Australia
·
Barossa Valley",3.8,$24.99
899,Chandon,Étoile Brut N.V.,"United States
·
Los Carneros",4.0,$24.99
900,Bera,Moscato d'Asti 2018,"Italy
·
Moscato d'Asti",4.0,$24.99
901,Bera,Moscato d'Asti 2017,"Italy
·
Moscato d'Asti",3.9,$24.99
902,Maschio dei Cavalieri,Rive di Colbertaldo Valdobbiadene Prosecco Superiore N.V.,"Italy
·
Conegliano-Valdobbiadene Prosecco",4.0,$24.99
903,Gloria Ferrer,Brut Rosé N.V.,"United States
·
Los Carneros",4.1,$24.99
904,Gérard Bertrand,Code Rouge Brut Eternel Blancs de Blancs N.V.,"France
·
Crémant de Limoux",3.6,$24.99
905,Célange,Crémant de Bourgogne Bijou Blanc Brut N.V.,"France
·
Crémant de Bourgogne",3.8,$24.99
906,Trump,Blanc de Blanc Brut 2014,"United States
·
Monticello",3.9,$24.99
907,I Vignaioli di S. Stefano,Moscato d'Asti N.V.,"Italy
·
Moscato d'Asti",4.2,$24.99
908,Rolet,Crémant du Jura Brut N.V.,"France
·
Crémant du Jura",3.8,$24.99
909,Langlois-Chateau,Crémant de Loire Brut N.V.,"France
·
Crémant de Loire",3.7,$24.99
910,I Vignaioli di S. Stefano,Moscato d'Asti 2018,"Italy
·
Moscato d'Asti",4.1,$24.98
911,Raventos I Blanc,Cava de Nit Rosado 2017,"Spain
·
Cava",4.1,$24
912,Kuentz-Bas,Tradition Crémant d'Alsace Brut N.V.,"France
·
Crémant d'Alsace",3.6,$23.99
913,Bailly Lapierre,Crémant de Bourgogne Pinot Noir Brut N.V.,"France
·
Crémant de Bourgogne",3.7,$23.99
914,Szigeti,Grüner Veltliner Brut N.V.,"Austria
·
Niederösterreich",3.8,$23.99
915,JJ Vincent,Crémant de Bourgogne Brut N.V.,"France
·
Crémant de Bourgogne",3.8,$23.99
916,Cleto Chiarli,Lambrusco del Fondatore 2018,"Italy
·
Lambrusco di Sorbara",3.4,$23.99
917,Raventos I Blanc,Cava de Nit Rosado N.V.,"Spain
·
Cava",4.0,$23.99
918,JCB (Jean-Charles Boisset),JCB No. 69 Rosé Burgundy N.V.,"France
·
Crémant de Bourgogne",4.1,$23.99
919,Jansz,Premium Rosé N.V.,"Australia
·
Tasmania",3.9,$23.99
920,Elvi,Cava Brut N.V.,"Spain
·
Cava",2.9,$23.99
921,Champalou,Brut N.V.,"France
·
Vouvray",3.8,$23.99
922,Landron,Atmosphères Brut (Méthod Traditionnelle) N.V.,"France
·
Vin de France",3.7,$23.99
923,Francois Baur,Crémant d'Alsace Brut Réserve N.V.,"France
·
Crémant d'Alsace",3.8,$23.99
924,Sokol Blosser,Evolution (E) Sparkling N.V.,"United States
·
Oregon",3.6,$23.99
925,Sokol Blosser,Evolution (E) Sparkling N.V.,"United States
·
Oregon",3.6,$23.99
926,Jean-Louis Denois,Brut Classique N.V.,"France
·
Languedoc-Roussillon",3.6,$23.99
927,Tenuta Pederzana,Cantolibero 2016,"Italy
·
Lambrusco Grasparossa di Castelvetro",3.3,$23.99
928,McBride Sisters,Brut Rosé N.V.,"New Zealand
·
Marlborough",4.1,$23.99
929,Pierre Sparr,Crémant d'Alsace Brut Rosé N.V.,"France
·
Crémant d'Alsace",3.9,$23.99
930,Carpenè Malvolti,Cuvée Brut Rosé N.V.,"Italy
·
Veneto",3.8,$23.99
931,Bellenda,Brut Rosé N.V.,"Italy
·
Veneto",3.4,$23.99
932,Willm,Crémant d'Alsace Prestige Brut N.V.,"France
·
Crémant d'Alsace",3.8,$23.99
933,Michèle Capdepon,Crémant de Limoux Brut Rosé N.V.,"France
·
Crémant de Limoux",3.6,$23.99
934,Boundary Breaks,No. 356 Bubbly Dry 2017,"United States
·
Finger Lakes",4.1,$23.99
935,Fitz-Ritter,Riesling Sekt N.V.,"Germany
·
Pfalz",4.1,$23.99
936,Massolino,Moscato d'Asti 2017,"Italy
·
Moscato d'Asti",3.9,$23.98
937,Bisol,Crede Valdobbiadene Prosecco Superiore Brut 2017,"Italy
·
Conegliano-Valdobbiadene Prosecco",3.8,$23
938,Rebuli,Zerogrammi Valdobbiadene Prosecco Superiore N.V.,"Italy
·
Conegliano-Valdobbiadene Prosecco",4.1,$23
939,Villa Marcello,Prosecco Millesimato Brut N.V.,"Italy
·
Prosecco",3.7,$22.99
940,Sella & Mosca,Terre Bianche Torbato Brut 2016,"Italy
·
Alghero",3.6,$22.99
941,Riefle,Crémant d'Alsace Brut Rosé (Bonheur Festif) N.V.,"France
·
Crémant d'Alsace",3.5,$22.99
942,Schramsberg,Brut Mirabelle N.V.,"United States
·
California",3.8,$22.99
943,Col de' Salici,Valdobbiadene Prosecco Superiore Extra Dry N.V.,"Italy
·
Conegliano-Valdobbiadene Prosecco",3.7,$22.99
944,Marsuret,San Boldo Prosecco di Valdobbiadene Superiore Brut N.V.,"Italy
·
Conegliano-Valdobbiadene Prosecco",3.8,$22.99
945,Stella Rosa,Imperiale Prosecco N.V.,"Italy
·
Prosecco",4.0,$22.99
946,Segura Viudas,Cava Reserva Heredad Brut N.V.,"Spain
·
Cava",3.9,$22.99
947,Argyle,Brut Vintage 2015,"United States
·
Willamette Valley",3.9,$22.99
948,Κτήμα Σπυροπούλου (Domaine Spiropoulos),ΩΔΗ ΠΑΝΟΣ (Ode Panos) N.V.,"Greece
·
Mantinia",3.8,$22.99
949,Zardetto,Tre Venti Conegliano Valdobbiadene Rive di Ogliano Prosecco Superiore Brut 2017,"Italy
·
Conegliano-Valdobbiadene Prosecco",4.1,$22.99
950,Conundrum,Sparkling (Blanc de Blanc) 2016,"United States
·
California",3.8,$22.99
951,Zardetto,Tre Venti Conegliano Valdobbiadene Rive di Ogliano Prosecco Superiore Brut 2017,"Italy
·
Conegliano-Valdobbiadene Prosecco",4.1,$22.99
952,Castillo Perelada,Cava Stars Brut Nature 2015,"Spain
·
Cava",3.8,$22.99
953,Raventos I Blanc,Cava Reserva Brut L'Hereu (Blanc de Blancs) 2015,"Spain
·
Penedès",3.9,$22.99
954,Merotto,Colbelo Valdobbiadene Prosecco Superiore Extra Dry N.V.,"Italy
·
Conegliano-Valdobbiadene Prosecco",3.8,$22.99
955,Delea,Charme Spumante Brut N.V.,"Switzerland
·
Ticino",3.7,$22.99
956,IVY,Blanc de Blancs N.V.,"France
·
Crémant de Bourgogne",3.7,$22.99
957,Allan Scott,Cecilia Brut N.V.,"New Zealand
·
Marlborough",3.5,$22.98
958,Altaneve,Prosecco Superiore N.V.,"Italy
·
Conegliano-Valdobbiadene Prosecco Superiore",4.6,$22.90
959,Château de Brézé,Crémant de Loire N.V.,"France
·
Crémant de Loire",4.0,$22
960,Patton Valley,Estate Pinot Noir Pétillant Naturel 2018,"United States
·
Willamette Valley",4.1,$22
961,Bortolomiol,Prior Valdobbiadene Prosecco Superiore Brut 2017,"Italy
·
Conegliano-Valdobbiadene Prosecco",3.9,$21.99
962,Gramona,Cava La Cuvee Gran Reserva N.V.,"Spain
·
Cava",3.8,$21.99
963,Gramona,Cava La Cuvee Gran Reserva 2015,"Spain
·
Cava",3.9,$21.99
964,The Black Chook,Sparkling Shiraz N.V.,"Australia
·
McLaren Vale",3.7,$21.99
965,Jaffelin,Crémant de Bourgogne Blanc de Blancs Brut N.V.,"France
·
Crémant de Bourgogne",3.6,$21.99
966,Marquis de la Tour,Cuvée Spéciale Demi Sec N.V.,"France
·
Loire Valley",3.8,$21.99
967,Vignerons de Mancey,Crémant de Bourgogne Brut Réserve N.V.,"France
·
Crémant de Bourgogne",3.6,$21.99
968,Riefle,Crémant d'Alsace Brut (Bonheur Festif) N.V.,"France
·
Crémant d'Alsace",3.6,$21.99
969,Louis Pommery,California Brut N.V.,"United States
·
California",3.6,$21.99
970,Chateau Frank,Célèbre Rosé N.V.,"United States
·
Finger Lakes",4.1,$21.99
971,Langlois-Chateau,Crémant de Loire Brut Rosé N.V.,"France
·
Crémant de Loire",3.8,$21.99
972,Pierre Sparr,Réserve Crémant d'Alsace Brut N.V.,"France
·
Crémant d'Alsace",3.8,$21.99
973,Donelli,Lambrusco Reggiano Demi Sec N.V.,"Italy
·
Reggiano",3.6,$21.99
974,Simonnet-Febvre,Crémant de Bourgogne Brut N.V.,"France
·
Crémant de Bourgogne",3.7,$21.99
975,Pierre Sparr,Réserve Crémant d'Alsace Brut N.V.,"France
·
Crémant d'Alsace",3.8,$21.99
976,Fiorini,Becco Rosso Lambrusco Grasparossa 2017,"Italy
·
Lambrusco Grasparossa di Castelvetro",3.6,$21.99
977,Val d'Oca,Valdobbiadene Prosecco Superiore Millesimato 2018,"Italy
·
Conegliano-Valdobbiadene Prosecco",3.8,$21.99
978,Flegenheimer Bros.,Out of the Park Sparkling Shiraz N.V.,"Australia
·
McLaren Vale",3.7,$21.99
979,Castellroig,Cava Rosat Brut N.V.,"Spain
·
Cava",3.6,$21.99
980,Jaffelin,Crémant de Bourgogne Rosé Brut N.V.,"France
·
Crémant de Bourgogne",3.7,$21.99
981,Veuve Ambal,Crémant de Bourgogne Brut Prestige N.V.,"France
·
Crémant de Bourgogne",3.8,$21.99
982,Syltbar,Il Concerto Rosé N.V.,"Italy
·
Friuli-Venezia Giulia",3.8,$21.99
983,Jansz,Premium Cuvée N.V.,"Australia
·
Tasmania",3.7,$21.99
984,Ferrari,Trento Brut N.V.,"Italy
·
Trento",3.7,$21.99
985,Maison de Grand Esprit,L'Être Magique Crémant de Bourgogne Brut N.V.,"France
·
Crémant de Bourgogne",3.8,$21.99
986,Helfrich,Crémant d'Alsace Brut N.V.,"France
·
Crémant d'Alsace",3.7,$21.99
987,Bailly Lapierre,Crémant de Bourgogne Réserve Brut N.V.,"France
·
Crémant de Bourgogne",3.8,$21.99
988,Maison Marcel,Sparkling Rosé N.V.,"France
·
Provence",4.2,$21.99
989,Chateau Frank,Célèbre Crémant Riesling N.V.,"United States
·
Finger Lakes",4.0,$21.99
990,Canella,Brut Rosé N.V.,"Italy
·
Veneto",3.6,$21.99
991,J Vineyards,Cuvée 20 Brut N.V.,"United States
·
Russian River Valley",4.0,$21.99
992,Marchesi di Barolo,Gatiè Brachetto d’Acqui 2013,"Italy
·
Brachetto d'Acqui",4.2,$21.99
993,Domaine de l'Ecu,Ludwig Hahn N.V.,"France
·
Loire Valley",3.2,$21.93
994,Santa Margherita,Valdobbiadene Prosecco Superiore N.V.,"Italy
·
Conegliano-Valdobbiadene Prosecco",3.7,$21.44
995,Château Gaudrelle (Alexandre Monmousseau),Crémant de Loire Brut N.V.,"France
·
Crémant de Loire",3.3,$21
996,Wolfberger,Crémant d'Alsace Brut N.V.,"France
·
Crémant d'Alsace",3.6,$21
997,Château Martinolles,Crémant de Limoux Brut N.V.,"France
·
Crémant de Limoux",3.7,$20.99
998,Taltarni,Taché Brut 2010,"Australia
·
Victoria",3.8,$20.99
999,A to Z,Bubbles Rosé 2016,"United States
·
Oregon",3.8,$20.99
1000,Vilarnau,Cava Brut Reserva Rosé N.V.,"Spain
·
Cava",3.5,$20.99
1001,De Chastenay,Victorine de Chastenay Crémant de Bourgogne Brut Millésimé N.V.,"France
·
Crémant de Bourgogne",3.7,$20.99
1002,Sterling Vineyards,Vineyards Sparkling Rose N.V.,"United States
·
California",3.7,$20.99
1003,Gloria Ferrer,Blanc de Blancs Brut N.V.,"United States
·
Los Carneros",3.8,$20.99
1004,Saint-Hilaire,Brut Rosé N.V.,"France
·
Crémant de Limoux",4.0,$20.99
1005,Rotari,Brut 2013,"Italy
·
Trento",3.4,$20.99
1006,Zardetto,Prosecco Z Extra Dry N.V.,"Italy
·
Prosecco",3.6,$20.99
1007,Chandon,Limited Edition Baublebar Brut N.V.,"United States
·
California",3.9,$20.99
1008,De Chastenay,Crémant de Bourgogne Rosé N.V.,"France
·
Crémant de Bourgogne",3.5,$20.99
1009,Chandon,Brut Rosé N.V.,"Australia
·
Victoria",3.6,$20.99
1010,Mionetto,Prestige Collection Extra Dry Prosecco Treviso N.V.,"Italy
·
Prosecco di Treviso",3.6,$20.99
1011,Domaine Zinck,Crémant d'Alsace Brut Rosé N.V.,"France
·
Crémant d'Alsace",3.9,$20.99
1012,Twee Jonge Gezellen,Krone Borealis Vintage Cuvée Brut 2017,"South Africa
·
Coastal Region",3.7,$20.99
1013,Voga,Sparkling Rosé N.V.,"Italy
·
Vino d'Italia",3.8,$20.99
1014,Danzante,Prosecco N.V.,"Italy
·
Prosecco",3.6,$20.99
1015,Hermann J. Wiemer,Riesling Semi-Dry 2017,"United States
·
Seneca Lake",3.8,$20.99
1016,Elio Perrone,Sourgal Moscato d'Asti N.V.,"Italy
·
Moscato d'Asti",4.1,$20.89
1017,Mestres,1312 Cava Reserva Brut N.V.,"Spain
·
Cava",3.6,$20.89
1018,Elio Perrone,Sourgal Moscato d'Asti 2018,"Italy
·
Moscato d'Asti",4.2,$20.89
1019,Le Vigne di Alice,Tajad Brut N.V.,"Italy
·
Conegliano-Valdobbiadene Prosecco",4.0,$20
1020,Rebuli,Rosé N.V.,"Italy
·
Veneto",3.8,$20
1021,Scharffenberger,Brut Rosé Excellence N.V.,"United States
·
Mendocino County",3.8,$20
1022,Julia & Navines,Cava Brut Nature N.V.,"Spain
·
Cava",3.6,$20
1023,Veuve Ambal,Grande Cuvée Crémant de Bourgogne Brut Rosé N.V.,"France
·
Crémant de Bourgogne",3.8,$19.99
1024,Jaillance,Crémant de Bordeaux Brut Rosé N.V.,"France
·
Crémant de Bordeaux",3.6,$19.99
1025,Edmond Thery,L'Or Brut N.V.,"France
·
Vin de France",3.5,$19.99
1026,Edmond Thery,Argent Syrah Rosé de France N.V.,"France
·
Bouches-du-Rhone",4.2,$19.99
1027,Tommasi,Filodora Prosecco N.V.,"Italy
·
Prosecco",3.6,$19.99
1028,Jaillance,Cuvée de L'Abbaye Crémant de Bordeaux Brut N.V.,"France
·
Crémant de Bordeaux",3.6,$19.99
1029,Santa Tresa,Il Grillo di Santa Tresa Brut N.V.,"Italy
·
Terre Siciliane",3.9,$19.99
1030,Antech,Blanquette de Limoux Brut Nature N.V.,"France
·
Blanquette de Limoux",3.5,$19.99
1031,Michèle Capdepon,Blanquette de Limoux Brut N.V.,"France
·
Blanquette de Limoux",3.7,$19.99
1032,Antech,Grande Réserve Blanquette de Limoux Brut N.V.,"France
·
Blanquette de Limoux",3.8,$19.99
1033,Brancher,Valdobbiadene Extra Dry N.V.,"Italy
·
Conegliano-Valdobbiadene Prosecco",3.6,$19.99
1034,La Tordera,Brunei Valdobbiadene Prosecco Superiore Brut N.V.,"Italy
·
Conegliano-Valdobbiadene Prosecco Superiore",3.7,$19.99
1035,Valdo,Valdobbiadene Cuvée 1926 N.V.,"Italy
·
Conegliano-Valdobbiadene Prosecco",3.8,$19.99
1036,Nino Franco,Valdobbiadene Prosecco Superiore Brut N.V.,"Italy
·
Conegliano-Valdobbiadene Prosecco",3.7,$19.99
1037,Canella,Prosecco N.V.,"Italy
·
Prosecco",3.6,$19.99
1038,JCB (Jean-Charles Boisset),JCB No. 21 Brut (Burgundy) N.V.,"France
·
Crémant de Bourgogne",3.9,$19.99
1039,Bueyes,Extra Brut Rosé N.V.,"Argentina
·
Uco Valley",3.8,$19.99
1040,Carpenè Malvolti,Rosé Brut N.V.,"Italy
·
Veneto",3.6,$19.99
1041,Totus Tuus,Cava Reserve Brut N.V.,"Spain
·
Cava",3.7,$19.99
1042,Bottega,Prosecco Il Vino Dei Poeti N.V.,"Italy
·
Prosecco",3.6,$19.99
1043,Cavicchioli,Vigna Del Cristo 2018,"Italy
·
Lambrusco di Sorbara",3.4,$19.99
1044,Heidsieck & Co. Monopole,Brut Champagne N.V.,"France
·
Champagne",3.8,$19.99
1045,Domaine Eugène Carrel et Fils,Savoie Brut Rosé N.V.,"France
·
Vin de Savoie",3.7,$19.99
1046,Calvet,Crémant de Bordeaux Brut 2017,"France
·
Crémant de Bordeaux",3.7,$19.99
1047,Rose d'Or,Crémant de Bordeaux Brut Rosé N.V.,"France
·
Crémant de Bordeaux",4.1,$19.99
1048,Marqués de Gelida,Cava Brut Reserva N.V.,"Spain
·
Cava",3.5,$19.99
1049,Voveti,Prosecco N.V.,"Italy
·
Prosecco",3.7,$19.99
1050,Voveti,Prosecco N.V.,"Italy
·
Prosecco",3.7,$19.99
1051,Fantinel,Ribolla Gialla Brut N.V.,"Italy
·
Friuli Grave",3.6,$19.99
1052,Fantinel,One & Only Rose N.V.,"Italy
·
Friuli Grave",3.8,$19.99
1053,Blue Nun,Rosé Finest Sparkling N.V.,"Germany
·
Rheinhessen",3.4,$19.99
1054,Buglioni,Lo Spudorato Brut 2013,"Italy
·
Veneto",3.5,$19.99
1055,Andreola,Millesimato Valdobbiadene N.V.,"Italy
·
Conegliano-Valdobbiadene Prosecco",3.9,$19.99
1056,Marchesi di Barolo,Zagara Moscato d’Asti 2017,"Italy
·
Moscato d'Asti",4.0,$19.99
1057,La Spinetta,Biancospino Moscato d'Asti N.V.,"Italy
·
Moscato d'Asti",4.1,$19.99
1058,Les Rocailles,Brut N.V.,"France
·
Savoie",3.5,$19.99
1059,Domaine de la Rouletière,Gilet Vouvray Brut N.V.,"France
·
Vouvray",3.7,$19.99
1060,Canals & Munné,Cava Dionysus Reserva Brut Nature 2015,"Spain
·
Cava",3.3,$19.99
1061,Louis de Grenelle,Corail Saumur Sec Rosé N.V.,"France
·
Saumur",4.0,$19.99
1062,Dopff & Irion,Brut Rosé N.V.,"France
·
Crémant d'Alsace",3.7,$19.99
1063,Pere Ventura,Cava Tresor Reserva Brut N.V.,"Spain
·
Cava",3.5,$19.99
1064,Pata Negra,Cava Rosado Brut N.V.,"Spain
·
Cava",3.2,$19.99
1065,Calvet,Crèmant de Bordeaux Brut Rosé 2017,"France
·
Crémant de Bordeaux",3.8,$19.99
1066,Banfi,Rosa Regale 2016,"Italy
·
Brachetto d'Acqui",4.0,$19.99
1067,Antonutti,Collevento 921 Prosecco N.V.,"Italy
·
Prosecco",3.8,$19.99
1068,São João,Bruto 2018,"Portugal
·
Beiras",3.8,$19.99
1069,Mionetto,Cuvée Sergio 1887 N.V.,"Italy
·
Veneto",3.8,$19.99
1070,La Spinetta,Bricco Quaglia Moscato d'Asti N.V.,"Italy
·
Moscato d'Asti",4.1,$19.99
1071,Elvio Cogno,Moscato d'Asti N.V.,"Italy
·
Moscato d'Asti",3.8,$19.99
1072,Prunotto,Moscato d'Asti 2018,"Italy
·
Moscato d'Asti",4.1,$19.99
1073,Marsuret,Prosecco di Treviso Extra Dry N.V.,"Italy
·
Prosecco di Treviso",3.6,$19.99
1074,G.D. Vajra,Moscato d'Asti 2018,"Italy
·
Moscato d'Asti",4.0,$19.99
1075,Fantinel,Prosecco Extra Dry N.V.,"Italy
·
Prosecco",3.6,$19.99
1076,Marsuret,Prosecco di Treviso Extra Dry N.V.,"Italy
·
Prosecco di Treviso",3.6,$19.99
1077,Avinyó,Cava Reserva Brut 2016,"Spain
·
Cava",4.2,$19.99
1078,La Spinetta,Bricco Quaglia Moscato d'Asti 2018,"Italy
·
Moscato d'Asti",4.1,$19.99
1079,Bisol,Crede Valdobbiadene Prosecco Superiore Brut N.V.,"Italy
·
Conegliano-Valdobbiadene Prosecco",3.8,$19.99
1080,Paltrinieri,Leclisse 2018,"Italy
·
Lambrusco di Sorbara",3.5,$19.99
1081,G.D. Vajra,Moscato d'Asti 2019,"Italy
·
Moscato d'Asti",3.9,$19.99
1082,Mionetto,Prosecco Valdobbiadene Superiore N.V.,"Italy
·
Conegliano-Valdobbiadene Prosecco",3.7,$19.99
1083,Bartenura,Prosecco Brut 2016,"Italy
·
Prosecco",4.2,$19.99
1084,Pata Negra,Cava N.V.,"Spain
·
Cava",3.2,$19.99
1085,Steorra,Chardonnay - Pinot Noir Brut N.V.,"United States
·
Russian River Valley",3.9,$19.99
1086,Scarpetta,Timido Spumante Brut Rosé N.V.,"Italy
·
Friuli-Venezia Giulia",4.0,$19.99
1087,Argyle,Brut N.V.,"United States
·
Willamette Valley",3.8,$19.99
1088,Geisweiler,Crémant de Bourgogne Brut N.V.,"France
·
Crémant de Bourgogne",3.5,$19.99
1089,Roederer Estate,Brut N.V.,"United States
·
Anderson Valley",3.9,$19.99
1090,Braida,Vigna Senza Nome Moscato d'Asti N.V.,"Italy
·
Moscato d'Asti",4.0,$19.98
1091,Rotari,Brut Rosé 2014,"Italy
·
Trento",3.7,$19.95
1092,Arthur Metz,Brut Crémant d'Alsace Cuvée Speciale 1904 N.V.,"France
·
Crémant d'Alsace",3.7,$19.95
1093,La Marca,Luminore Conegliano Valdobbiadene Prosecco Superiore N.V.,"Italy
·
Conegliano-Valdobbiadene Prosecco",4.0,$19.95
1094,Gloria Ferrer,Blanc de Noirs N.V.,"United States
·
Los Carneros",3.8,$19.94
1095,Gruet,Sauvage (Blanc de Blancs) N.V.,"United States
·
New Mexico",3.9,$19.94
1096,Amelia,Crémant de Bordeaux Brut Rosé N.V.,"France
·
Crémant de Bordeaux",4.1,$19.93
1097,La Spinetta,Biancospino Moscato d'Asti 2019,"Italy
·
Moscato d'Asti",4.0,$19.92
1098,Conundrum,Sparkling (Blanc de Blanc) 2017,"United States
·
California",3.7,$19.85
1099,Conundrum,Sparkling Rosé 2017,"United States
·
California",3.7,$19.79
1100,Conundrum,Sparkling Rosé N.V.,"United States
·
California",3.7,$19.79
1101,Raventos I Blanc,Cava Reserva Brut L'Hereu (Blanc de Blancs) 2017,"Spain
·
Penedès",3.9,$19.79
1102,Raventos I Blanc,Cava Reserva Brut L'Hereu (Blanc de Blancs) N.V.,"Spain
·
Penedès",3.8,$19.79
1103,Mumm Napa,Cuvée Brut Prestige N.V.,"United States
·
Napa Valley",3.8,$19.79
1104,Mumm Napa,Brut Rosé N.V.,"United States
·
Napa Valley",3.8,$19.79
1105,Hubert Clavelin et Fils,Tête de Cuvée Brut - Comté Crémant de Jura Chardonnay N.V.,"France
·
Crémant du Jura",3.8,$19
1106,Patrick Piuze,Val de Mer French Sparkling Non Dosé N.V.,"France
·
Crémant de Bourgogne",3.8,$19
1107,Henri Maire,Crémant du Jura Brut N.V.,"France
·
Crémant du Jura",3.6,$18.99
1108,Château Gaudrelle (Alexandre Monmousseau),Vouvray Brut N.V.,"France
·
Vouvray",3.9,$18.99
1109,Le Colture,Fagher Valdobbiadene Prosecco Superiore Brut N.V.,"Italy
·
Conegliano-Valdobbiadene Prosecco",3.8,$18.99
1110,Henri Maire,Jurassique Crémant de Jura Brut N.V.,"France
·
Crémant du Jura",3.6,$18.99
1111,Graham Beck,Bliss Demi Sec N.V.,"South Africa
·
Robertson",3.9,$18.99
1112,Bellissima,Sparkling Rosé N.V.,"Italy
·
Veneto",3.9,$18.99
1113,Château de Montfort,Vouvray Demi-Sec 2017,"France
·
Vouvray",4.1,$18.99
1114,Michel Fonné,Cremant d'Alsace Brut N.V.,"France
·
Crémant d'Alsace",3.5,$18.99
1115,Gérard Bertrand,Crémant de Limoux Brut 2015,"France
·
Crémant de Limoux",3.6,$18.99
1116,Goose Watch,Pinot Noir Brut Rosé N.V.,"United States
·
Finger Lakes",4.0,$18.99
1117,Albinea Canali,Ottocentonero Lambrusco N.V.,"Italy
·
Modena",3.5,$18.99
1118,Bailly Lapierre,Crémant de Bourgogne Rosé Brut N.V.,"France
·
Crémant de Bourgogne",3.7,$18.99
1119,Roscato,Prosecco N.V.,"Italy
·
Prosecco",4.1,$18.99
1120,The Chook,Sparkling Shiraz N.V.,"Australia
·
South Australia",3.8,$18.99
1121,Lucchetti,Special Spumante Brut Rosé N.V.,"Italy
·
Lacrima di Morro d'Alba",3.7,$18.99
1122,Les Jamelles,Chardonnay - Pinot Noir Brut N.V.,"France
·
Pays d'Oc",3.5,$18.99
1123,Riondo,Giuliana Prosecco N.V.,"Italy
·
Prosecco",3.9,$18.99
1124,Chandon,Sweet Star N.V.,"United States
·
California",3.8,$18.99
